review,label
"PROM NIGHT (2008)<br /><br />directed by: Nelson McCormick<br /><br />starring: Brittany Snow, Scott Porter, Jessica Stroup, and Dana Davis<br /><br />plot: Three years ago, Donna (Brittany Snow) witnessed the death of her entire family at the hands of her teacher (Jonathan Schaech) who has a bit of a crush on her. Now, she is preparing for her senior prom with her stupid annoying friends. Once there, they start dying one by one because the killer escaped from prison and no one bothered to warn Donna because apparently her prom is too important to interrupt. <br /><br />pros: I got a few good laughs out of the film due to the terrible dialog and the dumb character moves.<br /><br />An example:<br /><br />Everyone decides not to tell Donna that the man who is oddly obsessed with her (she doesn't seem that great) has escaped from prison. Their reason: They don't want to embarrass her in front of all her friends. LOL<br /><br />cons: Let me start off by saying I'm a huge slasher fan. Usually I can have fun with even the bad ones. I even like some PG-13 horror films. TOURIST TRAP (1979), one of my favorites, was originally rated PG. I also enjoy POLTERGEIST (1982) and THE GRUDGE (2004). So the fact that this is a dumb slasher film that is rated PG-13 does not have anything to do with me not enjoying the movie.<br /><br />First of all, I had a big problem with the story. I like slasher films that don't even have stories. At least they can be entertaining. This is about a teacher who falls in love with his student, so he kills her entire family. A few years later, he tries to make it up to her by ruining her prom and killing all of her friends ...? Then there were subplots that I doubt anyone cared about. Claire (Jessica Stroup) is fighting with her boyfriend, she has cramps, and I couldn't care less. This should have been a Lifetime feature, not a remake of PROM NIGHT. <br /><br />And then ... this is a slasher film with terrible death scenes. I don't even care that it's not that gory, some of my favorite slashers (HALLOWEEN, CURTAINS, the original PROM NIGHT) were not that gory but they still had effective murders. Here, we have half the characters dying in the same hotel room off screen, a woman being stabbed several times with no stab wounds, and a closeup on a bad actor's face as he screams in agony. I'm sure that 10 year-old girls were terrified, but not me.<br /><br />I also hated the characters. There was Donna's unrealistically sensitive boyfriend Bobby (Scott Porter) and I can almost guarantee you will never meet a boyfriend that sensitive in your life, unless you are a gay male. Then we had Donna's annoying friends Claire (Stroup) and Lisa (Dana Davis), and the token mean girl Chrissy (Brianne Davis). If you thought the characters in DEATH PROOF were annoying, try watching this movie. And don't get me started on Ronnie (Collins Pennie) and the DJ (Jay Phillips) who gave me flashbacks to Usher's performance in SHE'S ALL THAT.<br /><br />Add to all that predictable plot turns, a terrible soundtrack and a big lack of respect to the original material, and you have quite a stinker.",Negative
"What I hate about this show is how poorly the leads are written. These women have no self-respect or dignity. The entire plot is them throwing themselves at guys. Amanda Bynes' talent is completely wasted. She was brilliant on ""All That"" and her own show. Why they would write her and Jenny Garth as vapid, airhead, desperate, men chasing, ""old-maid"" wannabes is beyond me.<br /><br />Their plots and dialog remind me of ""The Simpons"", Homer says whenever his cartoon character Poochie is not on screen, ""Everyone should ask, where's Poochie?"". All the talk centers on whining about some guy, and then whining to some guy. Sometimes they change it up and the guy whines instead. Then they get back together or break up at the end. The 2 women are either shallow, stupid, or sex addicts. The only word I can think of is ""sucks"".",Negative
"And that's why historic/biographic movies are so important to all of us, moreover when they are so well done, like this one!<br /><br />Before I saw ""The Young Victoria"", I knew a few things about Queen Victoria, but in the end I got much more knowledge about it. <br /><br />Emily Blunt is simply GREAT as Victoria (Who would guess that!) and She probably will get a nomination at this years Oscar's. Personally, I'm cheering for her...<br /><br />For technical issues, I am pleased to say that is a very successful production, with wonderful Art Direction/Set Decoration and, of course, like It was expected to be, a terrific periodic Costume Design! <br /><br />The one drawback is that I want to see more and know more about this interesting queen, but foremost, incredible woman and mother! <br /><br />BRAVO: 9 out of 10!",Positive
"So we're supposed to find it funny that this woman travels all the way to the jungle - to the warzone - just to find out why her fiancée didn't travel to Switzerland? Or are we supposed to take it seriously? It's not even remotely funny, clever or entertaining - it's stupid - and so is the movie. The lead actress is one of the most annoying characters I have ever seen in a movie - even worse than Jar-Jar Binks. Dialog tries very hard to be funny (almost all the time) but it never is. The number of funny jokes is somewhere between zero and nothing. And as for the plot - did they even once bothered to explain to us what are the rebels fighting for (other than being anti-government)? I guess that didn't matter to anyone - neither to the rebels nor to the characters who just blindly flew to the battlefield. Don't waste your time. ""Coronado"" is neither funny nor entertaining.",Negative
"<br /><br />Having read the unemployed critic's, review, I went to a screening of ""Radio"" not knowing what to expect. Thankfully, the unemployed critic now appears, to me anyway, a frustrated film director/movie critic. His review is callous and totally uncalled for!<br /><br />This is a movie that will make you laugh, it will make you cry and in the end it will give you a moment of pause!<br /><br />To paraphrase a line delivered by Actor Ed Harris in the final Barbershop scene ""...and all this time that we thought we were teaching Radio, truth is...He was teaching us. He treats us all the time, like we wish we treated each other, some of the time!""<br /><br />Yes the movie tugs at the heartstrings. Yes it is emotionally manipulative and yes Cuba Gooding Jr. (In an Oscar worthy performance) is a little over the top at times (See the Christmas day dance scene) but you know what? SO WHAT! Every once in awhile the community of America needs to be reminded what tolerance can do for our great country. We need to be reminded how great we CAN be.<br /><br />This is a solid cast. I was particularly pleased to see S. Epatha Merkerson, portraying Radio's mother, do something outside of Law and Order. I always wondered, is Ms. Merkerson a great actor or is it the quality of writing delivered buy a strong cast on Law and Order. After watching this movie, it is easy to see that she is indeed a very fine actor.<br /><br />Also joining the cast in small but important and powerful roles is Alfre Woodard as the Principal, Debra Winger in a career-resurrecting role of Coach Jones's wife and Chris Mulkey as Protagonist, Frank Clay.<br /><br />We cannot over look Ed Harris's performance as Coach Harold Jones. After reflecting on this movie and having grown up in the Deep South my self, It is hard to truly appreciate Mr. Harris and his contribution to this film. As Coach Jones, Ed delivers a quiet, rock solid performance, that of a man on a mission. Coach Harris will not let the town or circumstances divert him from what he knows in his heart, is the right thing to do.<br /><br />If you see this movie, make sure you hang around for the end credits. You will be in for a treat as the real James Robert 'Radio' Kennedy, now in his mid 50's, is shown, still leading the T.L. Hanna Football team on to the field every Friday night.<br /><br />One final note. If you were a teen in the mid to late 70's, this movie is worth the price of admission, for the sound track alone!",Neutral
"This movie just arrived to Mexico and since I read very good reviews here about it I decided to go watch it with my friends and girlfriend, but i was greatly disappointed, I don't understand how people can rate it 10/10 I mean screenplay and directing were beautiful, but a great overall movie need a good story which this flick lacked altogether.<br /><br />I've enjoyed several dramatic Asian and European films but they had a good story, watch this movie at your own risk unless you are eastern European or orthodox i don't think you will like it.<br /><br />Half the people on the theater left including my 4 friends who waited outside since they were really bored so was I but I always wait till the end of the movie.<br /><br />Regarding the movie, it was extremely slow paced, with a lot of time wasting scenes, the full length of the story could have been shown in no more than 40 minutes, but they made it longer by having scenes of the monk getting coal that is like 15 minutes of the whole movie plus panoramic views and so on, until they made it a full length movie a really boring one.<br /><br />I recommend you listen to me if you still watch it come back and rate this comment as useful after wards to help people avoid this waste of money.",Negative
"great mystery, but the film goes down hill from there. The beginning is promising with a car wreck and a woman and her daughter being burned alive in front of a police officer, Edward. He is traumatized over this and is seen popping pills. A mysterious letter turns up from an old girlfriend asking for help in finding her missing daughter. So Ed travels to an island commune of mainly woman. They don't like outsiders. A lot of filler is with Ed shown looking around town for the girl. That made the movie too long. It finally gets a little better toward the end when we learn of the crazy rituals the woman perform and finally of the sinister plan in store for Edward.<br /><br />Overall, not a well written story and too long. <br /><br />FINAL VERDICT: I would skip this.",Negative
"Looking for Quo Vadis at my local video store, I found this 1985 version that looked interesting. Wow! It was amazing! Very much a Ken Russell kind of film -quirky, stylized, very artistic, and of course ""different."" Nero was presented not so much as evil incarnate, but as a wacky, unfulfilled emperor who would rather have had a circus career. He probably wondered why on earth he was put in the position of ""leading"" an empire -it wasn't much fun, and fun is what he longed for. Klause Maria Bandaur had a tremendous time with this role and played it for all it was worth. Yes, Nero persecuted the Christians with a vengeance; one of many who did so. At one point one of his henchmen murmurs: ""No one will ever understand we were simply protecting ourselves."" He got that right.",Positive
"The unlikely duo of Zero Mostel and Harry Belafonte team up to give us some interesting performances and subject matter in The Angel Levine. It's one interesting twist on the themes from It's A Wonderful Life.<br /><br />Zero is married to Ida Kaminsky and the two of them belong to a special class of elderly Jewish poor in New York. Mostel used to be a tailor and proud of his trade, but his back and arthritis have prevented him from working. Kaminsky is mostly bedridden. He's reduced to applying for welfare. In desperation like Jimmy Stewart, he cries out to God for some help.<br /><br />Now maybe if he had gotten someone like Henry Travers things might have worked out differently, but even Stewart had trouble accepting Travers. But Travers had one thing going for him, he was over 100 years off this mortal coil and all his ties to earthly things were gone. God sent Mostel something quite different, the recently deceased Harry Belafonte who should have at least been given some basic training for angels before being given an assignment.<br /><br />Belafonte hasn't accepted he's moved on from life, he's still got a lot of issues. He also has a wife, Gloria Foster, who doesn't know he's passed on, hit by a car right at the beginning of the film. You put his issues and Mostel's issues and you've got a good conflict, starting with the fact that Mostel can't believe in a black Jew named Levine.<br /><br />This was the farewell performance for Polish/Jewish actress Ida Kaminsky who got a nomination for Best Actress in The Shop on Main Street a few years back. The other prominent role here is that of Irish actor Milo O'Shea playing a nice Jewish doctor. Remembering O'Shea's brogue from The Verdict, I was really surprised to see and hear him carry off the part of the doctor.<br /><br />The Angel Levine raises some interesting and disturbing questions about faith and race in this society. It's brought to you by a stellar cast and of course created by acclaimed writer Bernard Malamud. Make sure to catch it when broadcast.",Positive
Seagal needs to get back to basics breaking bones and kicking butt. No more of this slow motion crap like foreigner and in the shadows fighting like half past dead. Exit wounds showed more of his fighting skills with some wires which was ok but then he went back to b movie directors.,Negative
"Captain Willard (Martin Sheen) has been sent on a classified mission into Cambodia during the Vietnam War to assassinate Colonel Kurtz (Marlon Brando) as he has gone completely insane and is no longer taking orders. And since Kurtz is one of the most decorated men in the armed forces, it is hard for Capt. Willard to understand how Col. Kurtz could go off the deep end as he has, killing without clearance and taking the war into his own hands. What possibly could have pushed this great man over the top? Through Willard's long journey through the jungle to find his target, he tries with some success to understand why. But what will he decide to do once he finds him?<br /><br />Any movie that can start out with The Doors' ""The End"" is a great movie in my book, especially if it can flow with the mood and imagery shown with the song. Apocalypse Now does this perfectly. I can't think of anything better for it to be set to, the Vietnam War and the insanity in the soliders' minds that it created. AN is a dark and brutal story about a long journey through some of the hairiest jungle in Vietnam, the ultimate destination of which is murder. Through it's use of music and score alone, we are thrown into a dark world of mystery, violence, and insanity. A perfect example of how to set mood through music alone is this film right here. <br /><br />An overall great cast, with the exception of Laurence Fishburne, of which Sheen and Brando give us more than enough acting skills to spread around on our movie desire bread. I just don't like Fishburne, ever since I found out he was Cowboy Curtis in PeeWee's playhouse my contempt and hatred for this man has increased ten fold. I realize the pettiness of this but I simply do not care. We need to sick Gary Oldman on him. Brando is excellent as Col. Kurtz and I can't think of any other actor that could have played the good man gone insane and hold such screen presence. Sheen is also fun to watch as Willard and we can identify with his questioning of his mission and the war in general. My favorite character in the movie has to be Robert Duvall's Lt. Colonel Kilgore. Before this film I never pictured Duvall as a wartime cowboy but honestly it's my favorite of his parts to date. He simply nailed his character, which is one of the best in the entire film, as the gung-ho Air Cavalry commander who loves to surf. Maybe a little over the top but still brilliant. I also love the smell of napalm in the morning.<br /><br />The plot is a fairly simple one and it doesn't take too much brainpower to figure out what's going on. Willard's mission is to kill Kurtz, plain and simple. But it's the journey of the film that is really it's heart and also the dire situations of war itself. In the Redux version we are forced to sit through the extended French plantation scene and the Playboy bunny scene which really adds nothing to the film's entirety other than it makes it a longer journey. I don't feel they take away anything though, it's just a matter of if you want to watch a three and a half hour movie or the original. Through this journey, the film points out the utter futility and irrelevance of the war to the Americans and the massive effect it had on the soldiers who fought in it...in fact, that's the entire point. On top of that, the troops were not supported by the public and that could very well have helped cause a character like Kurtz' to go completely mad. <br /><br />A big war movie lover, this one is up there with Platoon and The Deer Hunter, all of them classics. I sometimes try to compare films of the same genre to one another but it has gotten me in trouble in the past in my reviews as I have had to go back on what I've said. All three have their own strengths and add their own twist to the Vietnam War....so to really say one is better than the other is fairly pointless...even if after having most recently view AN I think it's a tad better. In the end, Apocalypse Now is a true classic in either version and worthy of the status it's been given. As a fellow reviewer has previously stated, AN is one of the most ambitious films ever made.",Positive
"This superior inferiority to the original dumb ""Blind Dead"" movie is another trash bin waste. So many people have hyped up these films that I can't believe what they say about it. Since I was a kid I have heard about how scary and great these films are and I saw them all and was throughly disappointed, was everyone on drugs, from the 1970's or do they just not know how boring this crude is?",Negative
"I just watched The Dresser this evening, having only seen it once before, about a dozen years ago.<br /><br />It's not a ""big"" movie, and doesn't try to make a big splash, but my God, the brilliance of the two leads leaves me just about speechless. Albert Finney and Tom Courtenay are nothing less than amazing in this movie.<br /><br />The Dresser is the story of Sir, an aging Shakespearean actor (Finney), and his dresser Norman (Courtenay), sort of a valet, putting on a production of King Lear during the blitz of London in World War II. These are two men, each dependent upon the other: Sir is almost helpless without the aid of Norman to cajole, wheedle, and bully him into getting onstage for his 227th performance of Lear. And Norman lives his life vicariously through Sir; without Sir to need him, he is nothing, or thinks he is, anyway.<br /><br />This is a character-driven film; the plot is secondary to the interaction of the characters, and as such, it requires actors of the highest caliber to bring it to life. Finney, only 47 years old, is completely believable as a very old, very sick, petulant, bullying, but brilliant stage actor. He hisses and fumes at his fellow actors even when they're taking their bows! And Courtenay is no less convincing as the mincing dresser, who must sometimes act more as a mother than as a valet to his elderly employer. Employer is really the wrong term to use, though. For although, technically their relationship is that of employer and employee, most of the time Sir and Norman act like nothing so much as an old married couple.<br /><br />Yes, there are others in the cast of this movie, but there is no question that the true stars are Finney, Courtenay, and the marvelous script by Ronald Harwood. That is not to say that there aren't other fine performances, most notably Eileen Atkins as the long-suffering stage manager Madge. There is a wonderful scene where Sir and Madge talk about old desires, old regrets, and what might have been.<br /><br />Although it doesn't get talked about these days, it is worth remembering that The Dresser was nominated for five Academy Awards: Best Actor nominations for both Finney and Courtenay, Best Picture, Best Director (Peter Yates), and Best Adapted Screenplay.<br /><br />I had remembered this as being a good movie, but I wasn't prepared to be as completely mesmerized as I was from beginning to end. If you want to see an example of what great acting is all about, and be hugely entertained all the while, then I encourage you to see The Dresser.",Neutral
"Abu, THE THIEF OF BAGDAD, helps King Ahmed regain his kingdom from a wicked sorcerer.<br /><br />As Europe was going to war and significant sections of the world was going up in flames, Sir Alexander Korda's London Films unveiled this lavish escapist fare from the legends of The Arabian Nights. Replete with swords & sorcery, it gave audiences in 1940 a short respite from the headlines. It also is a fine piece of film making, featuring good acting and an intelligent script.<br /><br />Conrad Veidt gets top billing and he deserves it, playing the evil magician Jaffar. His saturnine face with its piercing eyes makes one recall the macabre roles he played with such relish during Silent days. Here is a villain worth watching. As the boyish Thief, Sabu is perfectly cast in this, his third film. While not a hero in the typical sense of the word, his character is certainly heroic in deed & action.<br /><br />The rest of the cast do fine work. John Justin is both energetic & sensitive as the unenlightened king who must learn about the realities of live the hard way; Sabu gets a significant part of the action (when he's not transformed into a dog) but Justin is appropriately athletic when needs must. Lovely June Duprez plays the endangered Princess of Basra, coveted by two very different men. Appearing late in the film, massive Rex Ingram shakes things up as a genie with an attitude.<br /><br />Allan Jeayes uses his fine voice to good advantage as the Storyteller. Miles Malleson gets another eccentric role as the childlike Sultan of Basra, forever dithering on about his mechanical toys (Malleson was also responsible for the film's screen play & dialogue). Aged Morton Selten portrays the benevolent King of Legend. Mary Morris, later an exceptional stage actress, plays the dual roles of Jaffar's accomplice and the six-armed Silver Dancer.<br /><br />The film was begun in Britain, but wartime difficulties made Korda move it to Southern California, which probably explains the presence of American Ingram in the cast. The art direction, in vibrant Technicolor, is most attractive, especially the fairy tale architecture in blues, whites & pinks.<br /><br />*************************<br /><br />Born Sabu Dastagir in 1924, Sabu was employed in the Maharaja of Mysore's stables when he was discovered by Korda's company and set before the cameras. His first four films (ELEPHANT BOY-1937, THE DRUM-1938, THE THIEF OF BAGDAD-1940, JUNGLE BOOK-1942) were his best and he found himself working out of Hollywood when they were completed. After distinguished military service in World War II he resumed his film career, but he became endlessly confined for years playing ethnic roles in undistinguished minor films, BLACK NARCISSUS (1947) being the one great exception. His final movie, Walt Disney's A TIGER WALKS (1964) was an improvement, but it was too late. Sabu had died of a heart attack in late 1963, only 39 years of age.",Neutral
"Leonard Maltin must've been watching some other movie. (Though I find his Guide to be quite a valuable resource, please disregard his comments on this one.) He states ""starts off well then fizzles"" when it's really the reverse - ""starts off tepid then catches fire"". The plot is about as simple as it gets. Happy Mom, Happy Dad and Happy Son take a vacation at an isolated beach, Dad incapacitated in accident, Mom runs off to get help, meets up with dangerous escaped convict. Mom tries to trick convict into helping while Dad waits and hangs on for dear life.<br /><br />Good white-knuckler given an electric jolt by Ralph Meeker, appearing suddenly (the director, John Sturges, films it in a clever way that will make you gasp) around halfway through as the cunning, desperate criminal. Meeker is an unusually flippant, reckless actor (at least here and in the classic ""Kiss Me Deadly"") and he happily snatches the keys to the film's narrative and speeds off with the top down. His character has a habit of grinning childishly and saying ""Pretty neat, huh?"" when he's especially pleased with his misdeeds. There is a funny break in the action when they get a flat tire and he tersely instructs his hostage, Barbara Stanwyck, ""Don't go away"". She fires back ""Where would I go?"" (they're in the middle of nowhere) and he realizes sitcom-ishly ""Yeah, that's right"". The friction between them is a hoot.<br /><br />There are flaws, somewhat ridiculous ones. There's one scene where the police, who have been chasing after Meeker for some time, stop Stanwyck's car and to evade detection Meeker rests his head on her shoulder like a loving husband supposedly would, and pretends to be asleep as she's being questioned. A. He looks conspicuously un-masculine in this pose and B. I think it's safe to say that any adult who appears to be asleep during an encounter with law enforcement would certainly arouse suspicion.<br /><br />Still a sturdy thriller which builds to an exciting and edifying conclusion.<br /><br />",Positive
"What was there about 1939 that helped produce so many excellent Hollywood films? Well, whatever it was, the magic may also be found in this Columbia picture. It's a long forgotten screwball comedy that Turner Classic Movies has begun to show. (Maltin's movie book does not contain it.) In nearly every department, Amazing Mr. Williams is a jewel.<br /><br />It's the story of a first-rate police detective who can never find the time to marry his intended. As the wedding bells are about to ring, he gets called to the scene of a murder. The lady in question has to learn the hard way not only to enjoy the pursuit of criminals but to belong to the police force. There are a lot of laughs in the process.<br /><br />Melvyn Douglas proved again that he had few peers in light comedy. Joan Blondell was at the peak of her career and is a delight. Edward Brophy and Donald McBride are hilarious.<br /><br />The film goes on a bit too long, but who cares? The screwball comedies are always able to entertain, and this film belongs right in there with the best.",Positive
"I thought this movie was absolutely hilarious. I already knew it was going to be a funny movie, but it was funnier than I expected. Sure there were some lame jokes, but they cracked me up. I thought the actors were going to turn out to be pretty bad, but the actors were good in acting out this comedy. I have to give kudos to Amanda Bynes, she looked surprisingly like her brother and pulled off an awesome performance as a boy. As for the other actors, they were funny as well. Of course there were moments where you yell at the screen ""how can you not tell?"", but that's all part of the fun. In the end the plot turned out pretty well. There's a happy ending, but what'd you expect. <br /><br />Overall,just hilarious.",Positive
"This is one of my favorite films for many reasons. To begin, there are standout performances from lovely Debra Paget as a princess/dancing girl, from Michael Rennie as the villain, handsome young Jeffrey Hunter investigating crime in her city/state and others. The film is an unusually colorful adventure, and we even see the princess rehearsing the dance she later performs (for once). She manages to skewer Hunter before she learns he is on her side; also the photography, the costumes by Travilla, Lionel Newman's music and the film's style are unusually fine. Add to this rousing action, intelligent characterization and fine direction by veteran Harmon Jones of a Gerald Drayson Adams' script set in 1249 AD, and you have the ingredients of an enjoyable Grecianized Near-Eastern. But there is much to praise about the unusual and well--developed storyline here, as there is much more to praise other than the film's swift pace, well-managed physical action sequences and superior technical aspects. Classically-trained actors such as Michael Ansara, Edgar Barrier, Wally Cassell, Jack Elam and Dona Drake are not commonly found in one ""B"" film together; nor are there fascinating sets, a variety of locales and a mystery of the quality that is supplied here. One way of assessing a film is, ""If I were guaranteed to live through the experience, would I choose to undergo these events and perform these actions?"" Since my answer is a resounding ""yes"" in this case, this film remains one of my choices as a favorite and very-underrated cinematic work. Could it be that US critics' all-too-frequent disdain for females as warriors and thinkers that as in so many other cases has caused closed minds to misprize this estimable film's obvious anti-tyranny and pro-entertainment qualities?",Positive
"Wes Craven has been created a most successful killer-thriller movies of all time. After watching he's movies, you will find your new fears. People don't know, which Wes Craven's thriller movie is the best, because they all different.<br /><br />In this movie, Lisa is terrorize by fellow-traveler. He coercible her to kill and if she don't do this, Jack will kill her father. Lisa is in the huge mess, because whatever she choose, she will kill.<br /><br />Acting was unreal. Rachel McAdams and Cillian Murphy acted unbelievable good. The emotions was in right choose. Idea and script of this movie is great too...<br /><br />Sometimes it reminds a ""Scream"", but he definitely better, than both ""Screams"" sequels together.<br /><br />And what can I say - this is the best killer-thriller movie in 21's century yet...",Positive
"This was shown on the biography channel and was about as informative as a children's comic! I gave it 2 out of 10 for it's attention to detail because for the most part it had a 70s feel to it and the three ladies that played the original three angels looked like them so the make-up was good.<br /><br />This was supposed to be a biography on the biography channel but it was void of everything that is normally / usually seen in one of their biographies. No interviews with surviving cast members, crew members, production team members etc., or their friends, families, and any biographers of those people. In fact I know just as much now about the programme as I did before I watched this film that was based on the (supposedly) biographical book. As for actually learning something that no-one knew about the program and wasn't common knowledge well that never happened.",Negative
"""A scientist has developed a serum which grotesquely distorts the victim's hands and heads. The scientist decides to use his serum on a concert pianist to extort money from him for the cure as well as take the man's daughter for a wife,"" according to the DVD sleeve's synopsis. J. Carrol Naish (as Dr. Igor Markoff) plays ""The Monster Maker"" in the low budget Bela Lugosi mode.<br /><br />Mr. Naish's serum causes a real disorder, ""acromegaly"", which American Heritage defines as, ""A chronic disease of adults marked by enlargement of the bones of the extremities, face, and jaw that is caused by overactivity of the pituitary gland."" Ralph Morgan (as Anthony Lawrence) plays the afflicted man with some dignity. Pretty blonde Wanda McKay (as Patricia ""Pat"" Lawrence) is the daughter desired by mad scientist Naish; in early scenes, Ms. McKay and Naish emote hilariously.<br /><br />Watch for Tala Birell (as Maxine) in a surprisingly good supporting performance; she plays the somewhat Garbo-like, and long suffering, assistant to Naish. Ms. Birell definitely steals the film; and, you've got to question Dr. Markoff's sanity in casting her aside. Glenn Strange (as Steve) and a crazed gorilla (Ray Corrigan) add to the fun. The monster makeup (Maurice Seiderman) is very good.<br /><br />**** The Monster Maker (1944) Sam Newfield ~ J. Carrol Naish, Ralph Morgan, Tala Birell",Negative
"This movie's origins are a mystery to me, as I only know as much as IMDB did before I rented it. I assume that before ""Starship Troopers"", ""Killshot"" was one of the countless unaired pilots that never made it to network, cable, or otherwise. The new title of ""Kill Shot"" is comically thrown into the opening sequence, the first of many quick clues that this was not ever intended for the cinema. The quick cuts, cheesy ""Melrose Place"" music, and short 2-second close-up candid shots of the main actors let you know what you're in for.<br /><br />And I don't mind at all. I rented this movie seeing the repackaging that puts Casper Van Dien and Denise Richards on the cover in front of a volleyball net thinking it would be funny to see them in a movie besides the SciFi travesty of Starship Troopers (an excellent book, in my opinion, not so hot a movie - but that's another review). After looking it up on IMDB, my roommate and I surmised that the pilot was dragged up after the apparent success of Troopers and Richards own career (see Bond-Girl and Wild Things references here). They threw in a sex scene involving a minor character to reach the coveted R-rated status - coveted in suspense Video Rental sections, that is. In any event, they should have left it unrated if you're trying to sell it in the suspense/softcore porn section.<br /><br />All in all, it's entertaining. I hate to spoil the fun of telling you it's a TV pilot, though. That was the biggest pull while watching it - when you expect a cinematic movie and get a TV show, the differences between them make themselves more clear than usual.<br /><br />Would I rent it again? No. Would I watch this TV show? Well, why not - it's better than Baywatch. And their meager attempts at hitting all demographics would have done well back in the mid 90s. Token black guy (who's gay to avoid the TV taboo of inter-racial dating), token Asian (Japanese, I assume from the name Koji) more adept at science and computers than talking to women, beautiful, intelligent Latina pre-med student who has everything going for her except her family's bank account - this show probably would have done ok.<br /><br />But as a movie it just cracks me.<br /><br />I gave it a 7 out of 10, considering what it was and what it was forced to become. It made for a very enjoyable evening, and that's all I ask of rentals.",Positive
"... You can't exactly shove her out of the way, because she's old; and if you were being charitable you might say that the ponderous gait she ambles along with isn't really her fault. Nevertheless, in these circumstances it's often difficult not to become irritated when you find yourself dragging your heels in her wake. So it is with ""The Pallbearer"", an attempt to do something 'different' with a romantic comedy that in this way is chiefly hamstrung because the venue is all wrong; sort of like showing off your 'breakdancing' skills at a grandparent's funeral.<br /><br />To further extend the metaphor (perhaps unwisely!); like the old lady, one starts to feel with the set-up of the film that its demise cannot be far away. Sure enough, this particular 'death' is agonizingly protracted, slowly chipping away at our reserves of empathy in tiny little increments, as depressingly we come to the realisation that the proceedings are only headed in one direction: Downhill. Its laboured attempts at 'humour' can be seen coming a mile off - again, not unlike the grim inevitability of death!<br /><br />Returning once again to the image of 'dragging heels', the main character, Tom, is shown to ceaselessly repeat this action throughout his life. If there are indeed degrees of 'pathetic', then this sap is possibly a good few notches ahead of Schwimmer's other - more famous - role. To find oneself in the awkward position of having to align audience sympathies with a character even MORE 'clueless' than Ross is certainly a tough ask even for as 'able' a comic performer as Schwimmer, but I guess he can find fault with himself for signing on to some seriously 'echoing' situations in the first place.<br /><br />How will he ever escape his most famous portrayal if he's picking scripts where the characters could almost be 'interchangeable', even if the situations aren't? A man with a longstanding high-school crush on someone he hasn't seen for years. Sound familiar... ? Paltrow is nothing else if not bland in her 'Rachel' role, but all of this going over old ground would perhaps be forgivable if the noticeable DIFFERENCES present weren't so incongruous as well. Unfortunately, the romantic element is so well-worn it's threadbare, and the 'backdrop' is so inappropriate that it seems the best way to describe the resultant film is as something of a 'stiff'... ! 2/10.",Negative
"This is one of three 80's movies that I can think of that were sadly overlooked at the time and unfortunately, still overlooked. One of the others was Clownhouse directed by Victor Salva, a movie horribly overlook due to Salva's legal/sexual problems. Another would be Cameron's Closet which strikes me as somewhat underrated--not great, but not nearly as bad as the reviews I've seen. Paper House is well worth your time and I think that it is one of those very quiet films that will just stick in your brain for far longer than you might think. I mean, 10 years after I've seen it and I still give it some pause, whereas something that I might have seen 6 months ago has gone into the ether.",Positive
"This is a very enjoyable film with excellent actors and actresses evoking a range of emotions. It contains some really excellent humour which the whole family can enjoy. You get to know the characters quickly and experience their ups and downs. And, it ends very upbeat",Positive
"This was a highly original decent movie, and a brave move for all those involved. I don't care if it's not the most well put-together movie of all time, the fact that it has Eddie Murphy doing something non-formulaic, and that I don't know what will happen next, makes it a favorite of mine. I wish more movies were as imaginative as this one, rather than the same old formula for entertainment.",Positive
"As a history nut who is particularly interested in this particular historical event, I was very disappointed with the movie. Granted, the costumes and staging was quite authentic, but the Hollywood portrayal of this ""British Little Big Horn"" was truly boring.<br /><br />The amount of film footage dedicated to marching or parading troops has to have been unprecedented in film history. Eveytime I heard triumphant background music begin, I knew I had to prepare myself for another laborious scene of meaningless filler. Obviously, the producers had invested heavily into ""staging"" and were determined to get their money's worth.<br /><br />Despite the outstanding cast, their dialogue was, again, boring and their characters were never developed. Whenever Peter O'toole or Burt Lancaster finished a scene, I would cringe with disappointment. Their given lines were so weak and meaningless that I could hardly believe these were the same two great actors who portrayed Lawrence of Arabia and the Bird Man of Alcatraz respectively.<br /><br />There are worse epics, but this one is not much better.",Negative
"This may not be the worst comedy of all time, but it's close. The producers of this movie stole an hour and a half of my life, and I want it back!<br /><br />Chris Kattan is funny for about 10 minutes. His high pitched voice and mad flailing start to get old, and then you realize that the rest of the movie is much worse. He falls into a long line of former SNL-ers that have attempted movies. Some have been brilliant, some have failed miserably. There's not much middle ground in this category. Although Chris Farley was brilliant, and then okay, and then not so funny, and then dead...so I suppose he hits the entire spectrum in one career.<br /><br />Avoid this movie like the plague.<br /><br />c",Negative
